datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
2016/01/03 04:06:00,AQUA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,5,1.3,1,-12.653,-41.435,,PARNA DA CHAPADA DA DIAMANTINA
2016/05/01 15:40:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,7,0.7,-12.65578,-41.50608,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/21 03:25:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,12,0,1,-12.77187,-41.24668,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/16 21:01:40,NOAA-18,Brasil,BAHIA,NOVA REDENCAO,Caatinga,10,0,1,-12.808,-41.258,,PARNA DA CHAPADA DA DIAMANTINA
2016/06/02 15:40:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,35,0,1,-13.12975,-41.42465,,PARNA DA CHAPADA DA DIAMANTINA
2016/04/30 15:59:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,13,0.4,0.9,-13.38588,-41.19647,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 04:14:08,NOAA-19D,Brasil,BAHIA,IBICOARA,Caatinga,5,3.3,0.6,-13.334,-41.3,,PARNA DA CHAPADA DA DIAMANTINA
2016/02/18 04:16:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,6,0,1,-13.33461,-41.34592,,PARNA DA CHAPADA DA DIAMANTINA
2016/06/06 16:05:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,7,0,1,-13.36629,-41.33028,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 01:03:00,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,3.9,1,-13.298,-41.295,,PARNA DA CHAPADA DA DIAMANTINA
2016/04/08 16:12:00,NPP-375,Brasil,BAHIA,IRAQUARA,Caatinga,1,0,1,-12.37651,-41.43707,,PARNA DA CHAPADA DA DIAMANTINA
2016/10/20 16:55:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,10,0,0.9,-13.09445,-41.15856,,PARNA DA CHAPADA DA DIAMANTINA
2016/10/20 16:55:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,10,0,0.9,-13.09678,-41.15956,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/02 20:29:05,NOAA-18,Brasil,BAHIA,PALMEIRAS,Caatinga,4,0,1,-12.679,-41.455,,PARNA DA CHAPADA DA DIAMANTINA
2016/07/15 17:14:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,13,0,1,-12.77057,-41.24446,,PARNA DA CHAPADA DA DIAMANTINA
2016/04/25 15:53:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,7,0,1,-12.81007,-41.48511,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 04:06:00,AQUA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,0.6,-12.674,-41.428,,PARNA DA CHAPADA DA DIAMANTINA
2016/06/07 15:47:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,8,0,1,-12.6452,-41.29449,,PARNA DA CHAPADA DA DIAMANTINA
2016/08/16 15:33:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,19,0,1,-13.33149,-41.22424,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/01 04:17:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,4,0,1,-13.29385,-41.31762,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/01 16:50:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,4,0,1,-13.29155,-41.31609,,PARNA DA CHAPADA DA DIAMANTINA
2016/04/25 15:53:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,7,0,1,-12.80953,-41.48085,,PARNA DA CHAPADA DA DIAMANTINA
2016/05/01 16:27:00,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,26,6.9,0.6,-12.661,-41.515,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/02 12:48:00,TERRA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,0,1,-13.299,-41.297,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/19 16:36:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,15,0,1,-12.88187,-41.23524,,PARNA DA CHAPADA DA DIAMANTINA
2016/10/26 16:43:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,16,0.3,0.9,-13.13126,-41.11597,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 03:39:00,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1,-12.65949,-41.44567,,PARNA DA CHAPADA DA DIAMANTINA
2016/03/11 13:06:00,TERRA_M-T,Brasil,BAHIA,IBICOARA,Caatinga,7,0,0.5,-13.392,-41.329,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 03:39:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4,0.9,-13.28945,-41.3088,,PARNA DA CHAPADA DA DIAMANTINA
2016/11/07 16:18:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,20,0,1,-12.62785,-41.31404,,PARNA DA CHAPADA DA DIAMANTINA
2016/04/08 16:12:00,NPP-375,Brasil,BAHIA,IRAQUARA,Caatinga,1,0,1,-12.37595,-41.43315,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 03:39:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,5,3.5,0.6,-13.3216,-41.30273,,PARNA DA CHAPADA DA DIAMANTINA
2016/06/05 16:24:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,32,0,1,-12.96983,-41.567,,PARNA DA CHAPADA DA DIAMANTINA
2016/02/21 15:53:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,9,0,0.4,-13.36625,-41.34103,,PARNA DA CHAPADA DA DIAMANTINA
2016/10/29 21:05:53,NOAA-18,Brasil,BAHIA,ITAETE,Caatinga,19,0,1,-13.168,-41.087,,PARNA DA CHAPADA DA DIAMANTINA
2016/08/11 15:27:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,50,0,1,-12.65646,-41.6292,,PARNA DA CHAPADA DA DIAMANTINA
2016/04/30 21:01:59,NOAA-18,Brasil,BAHIA,PALMEIRAS,Caatinga,26,0,1,-12.668,-41.539,,PARNA DA CHAPADA DA DIAMANTINA
2016/10/28 21:17:39,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,12,0,1,-12.628,-41.328,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 01:03:00,TERRA_M-M,Brasil,BAHIA,IBICOARA,Caatinga,5,3.7,0.7,-13.311,-41.311,,PARNA DA CHAPADA DA DIAMANTINA
2016/02/20 16:12:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,8,0,0.4,-13.39504,-41.33509,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/08 20:53:48,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,10,0,1,-12.769,-41.284,,PARNA DA CHAPADA DA DIAMANTINA
2016/06/02 15:40:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,34,0,1,-13.1293,-41.42087,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/01 04:17:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,4,0,1,-13.2902,-41.31709,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 16:13:00,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1,-12.66106,-41.44239,,PARNA DA CHAPADA DA DIAMANTINA
2016/11/27 04:09:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,7,0,1,-12.62351,-41.29496,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/01 17:00:00,MSG-03,Brasil,BAHIA,IBICOARA,Caatinga,4,0,1,-13.28,-41.37,,PARNA DA CHAPADA DA DIAMANTINA
2016/05/22 16:45:00,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,13,0,1,-12.647,-41.294,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/01 17:14:15,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0,1,-13.236,-41.26,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 03:39:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,3.7,0.8,-13.31314,-41.3005,,PARNA DA CHAPADA DA DIAMANTINA
2016/06/09 16:49:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,10,0,1,-13.16215,-41.06143,,PARNA DA CHAPADA DA DIAMANTINA
2016/10/21 16:36:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,11,0,1,-13.12115,-41.06817,,PARNA DA CHAPADA DA DIAMANTINA
2016/10/27 21:29:18,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,9,0,1,-12.656,-41.3,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 03:39:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4,0.9,-13.29368,-41.30988,,PARNA DA CHAPADA DA DIAMANTINA
2016/03/26 16:55:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,13,0,1,-13.00887,-41.46722,,PARNA DA CHAPADA DA DIAMANTINA
2016/10/27 16:24:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,13,0,1,-13.12739,-41.06812,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 03:30:00,GOES-13,Brasil,BAHIA,IBICOARA,Caatinga,5,3.5,1,-13.32,-41.26,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/09 03:50:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,12,0,1,-13.02052,-41.48177,,PARNA DA CHAPADA DA DIAMANTINA
2016/08/21 01:09:00,TERRA_M-M,Brasil,BAHIA,ANDARAI,Caatinga,11,0,1,-12.78,-41.245,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 16:20:00,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,4,1.5,1,-12.671,-41.442,,PARNA DA CHAPADA DA DIAMANTINA
2016/06/16 16:18:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,11,0,1,-13.30783,-41.34539,,PARNA DA CHAPADA DA DIAMANTINA
2016/08/16 17:14:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,0.2,1,-12.91661,-41.22131,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/22 03:06:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,13,1.6,1,-12.77207,-41.24899,,PARNA DA CHAPADA DA DIAMANTINA
2016/04/25 17:19:22,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,7,0,1,-12.818,-41.496,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/01 16:50:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,4,0,1,-13.15913,-41.34322,,PARNA DA CHAPADA DA DIAMANTINA
2016/05/01 17:51:58,NOAA-19,Brasil,BAHIA,PALMEIRAS,Caatinga,25,7,0.4,-12.676,-41.522,,PARNA DA CHAPADA DA DIAMANTINA
2016/05/01 15:40:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,6.8,0.7,-12.64588,-41.51804,,PARNA DA CHAPADA DA DIAMANTINA
2016/08/12 16:49:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,20,0,1,-13.02051,-41.50194,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/13 21:36:31,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,9,0,1,-12.822,-41.269,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/19 16:36:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,22,0,1,-12.68165,-41.63554,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/25 16:56:00,AQUA_M-T,Brasil,BAHIA,ITAETE,Caatinga,8,0.4,1,-13.13,-41.065,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 03:39:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4.1,1,-13.28397,-41.30396,,PARNA DA CHAPADA DA DIAMANTINA
2016/08/11 17:08:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,17,0,1,-13.16174,-41.05892,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 03:39:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,3.6,0.7,-13.31814,-41.29739,,PARNA DA CHAPADA DA DIAMANTINA
2016/08/11 15:27:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,49,0,1,-12.65709,-41.62733,,PARNA DA CHAPADA DA DIAMANTINA
2016/11/25 15:40:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,5,0,0.9,-13.02361,-41.13121,,PARNA DA CHAPADA DA DIAMANTINA
2016/10/20 16:55:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,11,0,1,-12.72749,-41.22196,,PARNA DA CHAPADA DA DIAMANTINA
2016/05/22 16:45:00,AQUA_M-T,Brasil,BAHIA,IBICOARA,Caatinga,30,0,1,-13.335,-41.363,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/01 17:14:16,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0,1,-13.183,-41.311,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/12 17:07:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,13,0,1,-13.12578,-41.07312,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/17 20:50:09,NOAA-18,Brasil,BAHIA,PALMEIRAS,Caatinga,0,0,1,-12.444,-41.592,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 03:39:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,3.6,0.7,-13.31655,-41.3061,,PARNA DA CHAPADA DA DIAMANTINA
2016/06/12 17:03:00,AQUA_M-T,Brasil,BAHIA,ITAETE,Caatinga,25,0,1,-13.188,-41.199,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/25 16:24:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,8,0.6,1,-13.12489,-41.07221,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 03:39:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4,0.9,-13.29034,-41.30393,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/01 17:14:15,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0,1,-13.234,-41.245,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/20 04:23:00,AQUA_M-M,Brasil,BAHIA,ANDARAI,Caatinga,12,0,1,-12.775,-41.248,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 04:30:00,GOES-13,Brasil,BAHIA,MUCUGE,Caatinga,5,3.5,0.9,-13.32,-41.29,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 02:15:00,MSG-03,Brasil,BAHIA,PALMEIRAS,Caatinga,4,2.1,0.9,-12.66,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/17 20:50:06,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,20,0,1,-12.634,-41.313,,PARNA DA CHAPADA DA DIAMANTINA
2016/02/06 15:34:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,2,0,0.7,-13.35793,-41.35222,,PARNA DA CHAPADA DA DIAMANTINA
2016/06/02 15:40:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,35,0,1,-13.12419,-41.4255,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/08 20:53:44,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,11,0,1,-13.045,-41.522,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/01 17:14:15,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0,1,-13.21,-41.29,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/02 12:48:00,TERRA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,0,1,-13.298,-41.306,,PARNA DA CHAPADA DA DIAMANTINA
2016/11/24 15:59:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,4,0,0.3,-13.14021,-41.12817,,PARNA DA CHAPADA DA DIAMANTINA
2016/07/22 16:43:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,12,0,1,-13.07331,-41.4561,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/21 03:25:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,12,0,1,-12.7665,-41.24566,,PARNA DA CHAPADA DA DIAMANTINA
2016/10/28 21:17:39,NOAA-18,Brasil,BAHIA,LENCOIS,Caatinga,15,0,1,-12.631,-41.35,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/08 20:53:48,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,9,0,1,-12.779,-41.282,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 01:03:00,TERRA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1,-12.656,-41.443,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/16 21:01:40,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,11,0,1,-12.809,-41.266,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 16:13:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4.2,1,-13.27842,-41.30378,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 04:06:00,AQUA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,3.6,0.7,-13.318,-41.299,,PARNA DA CHAPADA DA DIAMANTINA
2016/05/01 15:40:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,6.9,0.7,-12.65024,-41.50716,,PARNA DA CHAPADA DA DIAMANTINA
2016/02/07 16:56:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,2,0,0.2,-13.40471,-41.32836,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 13:31:00,TERRA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,4,1,-13.287,-41.285,,PARNA DA CHAPADA DA DIAMANTINA
2016/05/06 15:47:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,10,0,1,-12.72211,-41.32393,,PARNA DA CHAPADA DA DIAMANTINA
2016/12/03 03:56:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,13,0,0.7,-13.34997,-41.21831,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/13 21:36:31,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,10,0,1,-12.815,-41.286,,PARNA DA CHAPADA DA DIAMANTINA
2016/07/22 17:25:19,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,22,0,1,-13.088,-41.479,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 03:39:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,3.8,1,-13.30498,-41.29668,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/01 16:50:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,4,0,1,-13.30198,-41.31931,,PARNA DA CHAPADA DA DIAMANTINA
2016/01/03 04:30:00,MSG-03,Brasil,BAHIA,MUCUGE,Caatinga,5,3.7,0.8,-13.31,-41.3,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/20 03:44:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,12,0,1,-12.77161,-41.25666,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/20 21:55:59,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,19,0,1,-12.859,-41.302,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/14 16:30:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,16,0,1,-13.14779,-41.03726,,PARNA DA CHAPADA DA DIAMANTINA
2016/04/19 13:12:00,TERRA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,10,0.2,1,-13.009,-41.492,,PARNA DA CHAPADA DA DIAMANTINA
2016/09/14 16:30:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,17,0,1,-12.64227,-41.30311,,PARNA DA CHAPADA DA DIAMANTINA
